"","PAFTOL_019361","S_670","S0055","S0156","S0196sl","S0268","S0275","S0277","S0278","S0279","S0280","S0281","S0282","S0283","S0284","S0285","S0286","S0288","S0289","S0292","S0293","S0294","S0297","S0298","S0299","S0300","S0301","S0303","S0305","S0306","S0308","S0312","S0315","S0317","S0320","S0322","S0323","S0327","S0329","S0331","S0335","S0345","S0346","S0355","S0371","S0373","S0376","S0377","S0380","S0381","S0383","S0384","S0385","S0400","S0403sl","S0405","S0407sl","S0412sl","S0416","S0417","S0419","S0420sl","S0421","S0424","S0427","S0428sl","S0430","S0435","S0436","S0450","S0464","S0478","S0509","S0512sl","S0521","S0547","S0552sl","S0555","S0558","S0560","S0562","S0577","S0583","S0590","S0591","S0593","S0612","S0613sl","S0616","S0617","S0620","S0624","S0641","S0642","S0643","S0645sl","S0647-2","S0654","S0655sl","S0656sl","S0657","S0660sl","S0662","S0664","S0667","S0669","S0670","S0671","S0672","S0673","S0677","S0688","S0689","S0690","S0691","S0717","S0718","S0720","S0721sl","S0722","S0724sl","S0726","S0727","S0728sl","S0731sl","S0732","S0733sl","S0735","S0739","S0740","S0741","S0742","S0743","S0745","S0746","S0747sl","S0748","S0751","S0752","S0753","S0754","S0756","S0757","S0758","S0760","S0762-2","S0763","S0764","S0765","S0766","S0768","S0770","S0771","S0772","S0791","S0795","S0809","S0827","S0834","S0836","S0851","S0888","S0890","S0892","S0893","S0894","S0895","S0896","S0897","S0899","S0901","S0902","S0903","S0904","S0906","S0941","S0946","S0947sl","S0949","S0951","S0952","S0954","S0956","S0957","S0959","S0960","S0963","S0964","S0989","S1011sl","S1021","S1038","S1039","S1040","S1043sl","S1044","S1045","S1050","S1052sl","S1053sl","S1069","S1072","S1074","S1077","S1083","S1089","S1093sl","S1095","S1096","S1097","S1098","S1100","S1102","S1103","S1106sl","S1110","S1111","S1113","S1114-2","S1116","S1117","S1118","S1119","S1120","S1121","S1128","S1129sl","S1148","S1168","S1176","S1177","S1180","S1181-2","S1182","S1184","S1187sl","S1188","S1189","S1201sl","S1204","S1208sl","S1210","S1211","S1213","S1214sl","S1220","S1221sl","S1223","S1227","S1229-2","S1230","S1232sl","S1234","S1235sl","S1238sl","S1239","S1241","S1245","S1246","S1249","S1250sl","S1251","S1258-2","S1260","S1261","S1262","S1266sl","S1269","S1270","S1276","S1278","S1279","S1314","S1315","S1318-2","S1319","S1328sl","S1331","S1332","S1336","S1339","S1341","S1342","S1354","S1365","S1366","S1368","S1369","S1370","S1371","S1374","S1375","S1376","S1378","S1381","S1400","S1401","S1405","S1407","S1408","S1409","S1419","S1421","S1422","S1424","S1428","S1442","S1449","S1451","S1458","S1459","S1460","S1462","S1464","S1474","S1475","S1498","S1506","S1509","S1519","S1539","S1541sl","S1561","S1579","SRR11470320","SRR8528336","SRR8528338","SRR8528339","SRR8528341","SRR8528342","SRR8528343","SRR8528347","SRR8528350","SRR8528354","SRR8528356","SRR8528357","SRR8528358","SRR8528359","SRR8528361","SRR8528364","SRR8528365","SRR8528370","SRR8528372","SRR8528373","SRR8528376","SRR8528379","SRR8528380","SRR8528381","SRR8528382","SRR8528384","SRR8528385","SRR8528388","SRR8528389","SRR8528391","SRR8528394","SRR8528397","SRR8528398","SRR8528399","SRR8528400"
"6992",423,171,423,360,264,423,423,273,363,396,423,435,423,180,336,423,423,NA,423,423,423,420,366,423,357,399,423,423,NA,NA,423,420,429,423,363,381,366,423,375,303,423,270,423,NA,NA,423,423,423,378,357,306,423,360,423,366,423,363,399,423,423,366,258,423,NA,423,159,423,399,420,423,399,420,423,NA,423,411,423,423,423,276,420,171,408,366,423,423,330,420,423,NA,NA,363,423,423,303,423,366,366,366,426,393,366,423,423,423,423,423,423,414,360,420,423,423,312,423,423,408,420,423,420,423,NA,423,273,423,273,216,417,423,423,423,423,423,423,423,423,423,423,423,189,423,423,423,366,420,423,423,420,264,423,423,420,423,366,NA,420,414,420,222,420,423,417,93,429,423,420,423,NA,366,420,393,240,423,NA,423,180,423,213,423,207,366,366,420,423,420,426,315,366,366,303,423,429,69,429,366,432,423,366,366,366,423,420,423,423,420,366,423,414,423,312,423,420,366,423,375,363,405,186,366,423,423,375,198,363,420,420,423,420,366,423,420,420,423,366,420,NA,363,420,423,423,366,420,423,423,423,273,366,420,423,423,423,423,426,423,273,423,423,360,357,273,426,423,NA,423,303,363,423,330,366,423,423,423,423,420,420,366,420,366,423,369,366,420,420,423,423,423,363,423,423,423,423,423,420,423,423,423,423,426,429,423,423,423,366,423,423,399,366,423,357,273,273,423,420,423,423,417,420,180,366,366,423,330,411,369,435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4471",558,678,822,822,327,822,1140,798,570,207,822,717,822,777,621,678,522,NA,789,678,678,576,678,153,621,591,648,669,138,NA,633,678,822,822,483,672,678,678,807,468,822,396,822,NA,NA,555,567,822,822,219,678,822,822,780,822,822,681,822,822,678,822,678,681,NA,822,633,678,153,822,822,207,678,822,348,678,822,822,822,822,348,822,678,822,678,822,822,822,822,678,NA,594,681,822,717,678,714,678,690,543,801,678,678,819,822,801,822,822,144,822,678,774,678,822,321,822,678,504,822,786,822,678,780,720,216,822,678,522,825,822,780,822,822,720,822,822,822,822,822,822,633,822,822,153,768,822,822,822,822,678,813,678,822,822,822,NA,822,822,678,429,NA,822,720,423,822,678,678,822,822,825,678,606,276,822,NA,822,615,495,822,618,570,639,663,744,678,822,708,681,822,456,639,822,813,678,714,822,822,822,636,474,519,822,822,822,714,822,792,675,678,822,282,678,720,678,822,822,678,678,180,690,822,678,348,678,678,498,822,822,666,678,678,822,348,780,690,681,561,735,705,822,822,678,678,825,678,822,NA,564,681,822,678,681,678,678,720,570,678,681,480,675,678,678,711,567,615,411,678,678,678,678,678,678,678,786,822,822,678,678,678,822,822,678,678,678,567,678,825,678,822,822,666,822,822,822,822,822,678,714,720,NA,822,678,822,678,663,822,822,678,822,408,240,822,720,822,822,678,564,822,411,678,678,678,759,630,822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6406",909,918,918,741,447,918,849,846,870,906,918,918,918,669,NA,870,849,NA,918,918,858,918,870,918,762,918,762,786,NA,NA,918,918,918,825,870,540,918,918,870,744,918,NA,918,NA,NA,891,807,873,852,762,756,861,762,762,777,918,870,807,918,867,918,855,918,NA,918,504,741,918,762,909,804,918,918,471,855,912,918,906,918,669,870,366,918,918,912,918,426,669,813,NA,NA,918,918,789,807,918,912,918,657,870,870,420,918,918,558,918,918,870,918,918,918,918,918,690,918,918,831,909,918,918,741,762,918,243,831,918,591,381,918,918,912,918,825,918,918,918,918,918,786,549,918,918,918,870,918,918,918,918,918,762,918,918,909,897,NA,900,918,918,573,918,927,918,NA,918,411,906,870,NA,504,NA,918,585,813,NA,918,762,597,918,918,585,705,762,870,672,NA,894,564,918,660,669,918,864,918,762,912,918,912,918,693,564,918,918,918,864,918,918,870,918,918,870,870,342,870,918,918,918,918,648,768,918,741,870,849,864,870,918,918,309,762,606,870,555,780,906,NA,642,924,918,918,732,759,813,918,921,918,390,765,NA,918,918,918,918,918,918,918,918,918,906,834,813,918,906,1017,870,444,657,921,837,807,918,918,870,807,918,870,762,918,762,918,918,825,924,1017,876,846,918,918,918,918,597,915,909,918,807,918,918,831,873,918,783,966,918,849,918,918,903,762,918,762,345,762,918,918,918,840,762,918,342,762,852,918,918,894,918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5104",NA,375,414,294,258,375,366,249,NA,408,372,396,375,NA,NA,NA,300,NA,408,435,300,402,363,375,324,NA,252,261,NA,NA,408,321,321,417,NA,294,339,267,231,321,372,NA,432,NA,NA,432,NA,417,408,216,366,NA,375,237,303,366,324,351,363,NA,360,405,327,NA,375,264,NA,414,372,375,300,357,420,NA,372,414,363,417,426,258,372,222,420,402,432,324,366,321,351,NA,321,267,375,396,375,372,267,321,294,279,381,105,369,435,NA,294,375,366,375,408,264,288,426,249,405,411,321,408,366,435,390,318,435,261,396,411,204,321,387,348,423,387,294,435,411,426,414,375,435,216,372,408,378,NA,420,288,423,414,363,NA,372,411,390,195,NA,426,411,237,276,363,363,414,NA,312,NA,195,375,NA,285,NA,429,225,414,NA,321,138,423,414,348,312,258,363,195,276,435,336,285,312,NA,300,357,339,372,264,315,321,414,369,291,NA,426,372,402,294,435,351,342,366,369,294,357,321,342,417,432,261,372,285,327,417,264,348,294,NA,426,321,360,213,195,363,372,321,297,411,321,201,267,390,417,387,318,369,426,426,432,NA,321,279,411,357,363,255,294,411,348,276,315,258,267,339,279,252,288,387,216,222,366,315,321,411,423,423,279,414,252,318,252,294,357,348,402,399,372,372,330,321,318,423,408,324,420,414,432,321,426,414,414,243,411,375,312,435,321,249,423,417,249,312,207,NA,162,423,411,600,249,249,321,240,414,372,258,303,366,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432,NA,NA,NA,NA,177,NA,NA,NA,NA,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279,NA,NA
"6432",417,468,459,NA,NA,468,420,396,NA,468,495,498,468,408,387,489,NA,138,387,495,NA,468,NA,462,180,NA,384,327,NA,NA,NA,411,483,558,NA,NA,366,NA,414,NA,NA,NA,495,NA,NA,486,186,564,465,NA,NA,NA,531,NA,NA,414,333,141,423,NA,423,NA,384,NA,456,NA,420,447,NA,399,NA,NA,NA,NA,NA,420,453,408,486,393,462,NA,540,459,438,438,405,408,402,NA,NA,384,471,NA,294,390,408,NA,NA,162,408,NA,453,543,408,423,408,480,NA,312,423,NA,486,NA,408,411,480,471,450,468,471,552,495,NA,534,480,NA,468,519,444,438,390,531,465,492,552,504,465,549,NA,411,474,417,NA,420,183,468,462,375,459,405,438,408,417,NA,393,435,NA,309,426,465,459,NA,405,NA,231,402,447,393,NA,435,372,396,NA,414,201,NA,447,456,NA,435,NA,NA,NA,486,324,279,444,NA,NA,465,NA,495,495,NA,411,405,411,NA,NA,NA,462,240,NA,516,414,444,447,411,NA,495,399,294,477,408,NA,501,354,NA,447,NA,NA,399,444,423,471,438,420,417,399,465,447,462,NA,405,NA,NA,444,477,444,NA,NA,495,411,456,NA,390,423,408,399,411,NA,405,444,NA,315,363,396,NA,477,NA,NA,396,459,177,NA,435,477,504,420,462,NA,414,498,375,462,177,405,495,NA,408,NA,NA,456,138,384,NA,468,468,375,426,486,504,411,474,468,555,NA,450,534,477,429,NA,408,468,405,465,444,NA,327,372,453,438,426,390,NA,504,291,528,396,396,393,465,378,507,NA,NA,NA,NA,NA,NA,NA,NA,279,NA,492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5273",1587,1794,1587,1494,1077,1584,1587,1173,1497,1545,1587,1587,1587,1344,1338,1335,1452,NA,1590,1590,1584,1587,765,720,1500,1587,948,1452,NA,NA,1587,1575,1470,1716,1488,1329,1785,1524,1455,1158,1587,732,1587,NA,NA,1524,1101,1506,1665,1359,1587,1497,1455,1584,1122,1587,1416,1488,1587,1587,1449,1452,1590,NA,1587,1071,1392,1587,1440,1452,1455,1587,1587,765,1527,1587,1590,1587,1596,1452,1590,1047,1563,768,1587,1587,1584,1590,1587,NA,1134,1590,1590,1587,1680,1593,1539,1515,1518,1500,1584,852,1785,1659,1650,1758,1539,1590,1089,1587,1482,1587,1587,1578,1527,972,1590,1506,1803,1587,1587,1554,1587,1152,1797,1587,1479,1587,1452,1539,1554,1587,1713,1590,1587,1800,1587,1584,1707,1452,1572,1590,1554,1461,1584,1587,1584,1590,1482,1515,1647,1449,1593,1647,NA,1494,1692,1560,1059,1536,1563,1587,1017,1455,1437,1587,1587,1584,1353,1590,1587,1347,1587,NA,1584,1452,1587,1587,1584,1281,1452,1455,1590,1452,1590,1590,1434,1533,1173,702,1779,1587,1779,633,1452,1452,1587,1452,1113,1299,1590,1452,1476,1587,1587,1452,1587,1584,1794,1152,384,1587,1512,1590,1452,1452,1545,1452,1524,1587,1587,1557,1506,1293,1587,1590,1590,1587,1638,1587,1566,1671,1590,1590,1587,990,1587,1596,1587,1044,969,1557,1590,1590,1590,762,1596,1452,1584,1587,1590,1587,1587,1803,1452,1587,1590,1587,1500,1587,1587,1590,1455,1452,1191,1344,1203,1236,1365,1590,1584,1584,1662,1587,1503,1584,1587,1395,1452,1344,1563,1575,1449,1590,1500,1584,1587,1794,1584,1491,1587,1791,1539,1527,1590,1587,1785,1554,1554,1590,1296,1341,1521,1395,1584,1593,1455,1479,1590,528,1347,1590,1554,1587,1587,1281,1527,999,1446,1584,1587,1530,1563,1119,1587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6299",354,432,432,432,393,432,432,435,NA,423,432,423,432,432,303,426,207,NA,432,432,435,432,432,432,408,NA,432,411,NA,NA,NA,432,432,423,NA,NA,432,NA,432,NA,432,NA,432,NA,NA,432,NA,432,432,150,NA,432,432,432,432,432,429,432,432,438,423,432,432,NA,432,NA,432,432,432,411,NA,NA,432,NA,NA,432,432,432,432,NA,432,NA,432,366,432,432,432,411,435,NA,NA,432,435,153,387,438,432,NA,432,NA,432,NA,432,432,432,432,432,432,432,432,432,NA,432,432,432,423,432,423,423,423,432,432,432,324,432,432,414,432,432,432,432,432,432,432,432,432,432,429,432,NA,432,432,432,438,423,384,432,432,NA,432,405,423,432,432,NA,423,423,NA,423,423,432,411,267,432,216,NA,432,432,432,435,423,423,432,NA,432,429,432,432,432,225,NA,432,117,423,432,432,NA,432,432,NA,432,432,432,423,432,432,432,432,150,237,432,432,432,432,423,432,432,432,432,432,432,432,432,432,432,NA,432,423,NA,432,432,NA,276,423,423,432,429,432,NA,432,423,432,432,432,432,NA,156,432,432,432,NA,411,432,432,432,144,384,432,432,432,438,363,432,423,NA,438,432,432,NA,411,NA,432,432,432,381,NA,NA,432,432,429,432,432,216,432,411,432,NA,432,432,432,NA,432,432,432,429,432,NA,432,432,432,432,432,432,432,432,432,432,390,432,432,432,432,NA,411,432,411,NA,432,438,NA,432,429,423,432,438,NA,423,NA,432,411,432,354,432,432,423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285,NA,NA,NA,NA,NA,NA,NA
"5960",765,1131,1128,990,690,1131,1119,621,1122,867,1134,891,1131,981,849,966,1047,NA,1137,1122,1131,1089,822,1134,1050,1110,1131,876,NA,NA,1068,1137,1113,1131,864,525,1377,1134,1020,885,1143,636,1134,NA,NA,1086,882,1041,1131,621,771,1134,1035,1131,708,1131,921,990,1122,1137,1134,906,1137,NA,1134,765,927,1131,873,1113,1134,1131,1131,465,1131,1092,1122,129,1188,951,1041,558,1089,561,1092,1062,1131,1119,876,108,804,1131,1131,978,1113,1137,1131,NA,819,993,933,324,1065,1077,1071,1125,933,1134,1134,1131,1122,1089,1140,1044,1014,1134,1128,894,1122,1134,939,1113,NA,768,1077,1068,816,960,960,951,1125,1131,1107,1134,1134,1116,1134,1131,1140,786,1134,1134,1140,756,894,1131,1131,963,894,1137,1071,894,1122,918,NA,894,1107,1005,747,1131,981,1122,456,858,702,1038,1131,1131,840,843,1137,738,1125,NA,1131,1131,1131,1131,1131,759,960,981,1131,966,1140,876,1131,840,492,852,1068,1131,1131,1134,978,1131,1131,1134,1044,936,1134,1134,1029,1122,867,1122,1041,1131,1131,885,783,960,966,1119,1131,690,1131,843,840,1131,1134,969,981,951,1134,1122,1122,1137,972,849,1134,1137,1122,954,960,741,924,1119,1140,1128,591,981,1131,1134,1125,849,1125,1017,1131,948,1137,1131,1131,1107,1137,1137,1137,1131,774,936,1137,1131,903,849,657,846,984,915,795,1125,1131,1131,1065,1122,1131,1110,1131,1095,1134,1113,1074,1143,1104,1137,1137,1122,1137,1131,1131,1128,1131,507,1125,768,1122,1131,636,984,1149,1128,885,1122,NA,1035,1131,1014,1068,1125,1128,225,1134,1107,894,1134,1131,756,840,822,798,816,1131,858,966,1053,1134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,NA
"4744",NA,333,354,NA,300,348,333,237,336,348,333,330,309,282,237,303,159,NA,333,285,303,NA,NA,306,333,303,NA,252,NA,NA,NA,129,291,336,291,NA,336,345,300,NA,285,198,NA,NA,NA,240,294,333,291,216,288,345,291,303,219,339,336,306,345,336,345,336,NA,NA,306,NA,NA,348,237,282,288,300,348,303,129,345,285,NA,381,300,285,84,156,NA,345,348,309,282,297,NA,NA,336,357,NA,303,336,255,NA,204,NA,282,288,NA,282,291,285,354,306,357,NA,NA,345,303,303,330,345,351,330,306,345,252,NA,429,306,336,333,NA,174,279,282,303,336,291,261,282,333,NA,NA,345,NA,NA,348,339,NA,345,318,348,348,345,216,246,345,279,201,NA,330,306,NA,303,348,336,243,NA,240,NA,273,303,348,NA,237,345,288,348,NA,237,303,348,348,351,NA,282,285,240,216,282,240,NA,285,300,318,285,300,99,129,153,99,300,NA,210,237,243,129,300,NA,330,240,237,300,333,99,NA,246,327,129,99,279,315,351,NA,303,99,285,330,NA,351,285,285,NA,288,279,345,NA,300,NA,255,NA,339,345,333,312,294,NA,354,NA,279,297,321,252,339,324,333,258,NA,306,204,336,336,NA,279,NA,336,NA,237,297,NA,333,252,252,240,354,348,303,309,273,309,129,336,297,360,300,291,336,336,300,336,345,300,348,300,303,159,324,303,300,357,348,336,150,336,132,NA,84,339,84,348,249,336,282,321,84,252,351,345,NA,336,336,330,84,297,150,324,309,333,342,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7279",678,906,915,891,684,906,906,885,894,837,897,753,906,921,585,906,897,NA,891,897,861,906,897,840,897,906,906,768,NA,NA,891,876,897,918,897,684,897,834,897,768,897,642,897,NA,NA,918,897,918,897,825,846,897,918,906,756,906,864,900,897,897,834,891,897,NA,900,690,891,906,891,891,897,891,906,639,897,462,891,891,906,882,891,693,468,831,915,906,918,834,894,123,357,834,918,891,906,897,897,891,816,897,891,690,897,897,912,897,918,915,918,891,918,894,894,831,891,915,918,891,918,906,684,918,897,909,918,885,825,897,918,888,906,906,897,822,891,897,894,903,747,708,897,918,741,831,834,906,906,900,834,891,873,834,834,897,NA,891,918,837,765,837,900,891,426,891,834,897,906,NA,897,897,834,570,906,NA,897,906,891,906,777,738,897,897,822,834,834,834,825,834,795,825,897,891,897,897,834,831,891,897,780,897,816,897,894,834,888,891,894,891,876,690,897,810,894,834,207,822,891,741,816,906,876,831,840,888,837,834,834,891,897,918,834,897,375,891,834,831,891,834,897,915,768,891,918,891,891,849,897,834,906,918,897,891,897,918,897,918,915,891,897,762,897,891,897,891,777,831,816,891,897,894,906,906,897,891,918,894,891,897,897,906,894,891,891,918,897,891,891,906,906,906,594,915,897,684,906,891,897,747,900,897,891,729,897,894,906,891,894,897,897,627,801,918,834,897,891,891,888,498,897,891,744,897,900,816,834,NA,NA,NA,NA,NA,NA,NA,NA,NA,420,918,NA,168,NA,NA,NA,NA,NA,NA,NA,393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7324",693,693,693,693,693,693,771,648,693,693,693,693,693,693,693,693,693,NA,693,693,687,693,693,693,693,693,693,693,339,NA,693,693,693,693,693,693,693,693,693,693,693,579,693,NA,NA,693,693,693,693,570,693,693,693,693,693,693,693,693,693,693,693,693,693,NA,693,684,693,693,693,693,693,693,693,693,693,693,690,693,693,693,693,633,693,693,693,663,693,693,693,NA,690,693,693,693,693,693,693,693,693,693,693,696,693,693,693,693,570,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,501,693,693,693,693,693,693,693,693,681,693,693,693,693,693,693,693,693,693,693,618,NA,693,693,693,690,690,693,693,309,693,693,693,693,NA,693,693,693,642,693,NA,693,651,693,690,693,714,693,693,693,693,693,693,675,693,669,693,693,693,693,678,693,693,693,693,693,693,693,693,621,693,693,693,693,693,693,693,693,693,681,693,693,693,693,693,693,693,693,693,681,693,693,693,693,633,693,693,693,420,693,693,675,513,693,693,693,693,693,693,690,693,693,NA,693,693,693,693,693,693,693,693,NA,693,693,693,693,687,693,693,693,693,654,693,690,693,693,693,693,693,693,693,690,693,693,693,693,693,693,693,693,693,693,690,693,693,693,693,693,534,693,693,570,693,693,693,693,693,693,519,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,693,NA,NA,NA,NA,NA,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6864",96,549,549,258,93,471,549,312,387,444,390,390,444,240,201,360,246,NA,546,444,159,549,450,549,387,498,351,387,NA,NA,546,489,387,390,147,387,390,387,357,147,390,NA,549,NA,NA,390,312,390,549,201,330,387,390,390,306,513,387,315,546,498,468,447,444,NA,549,390,387,549,360,447,390,390,549,237,513,549,549,441,444,291,312,291,555,390,513,246,390,357,423,NA,237,390,549,549,387,546,390,357,390,387,387,204,513,549,390,549,549,381,390,549,549,390,549,297,546,528,549,444,549,549,348,357,NA,93,390,546,291,549,546,546,549,483,390,390,510,390,441,465,396,306,549,549,549,390,447,444,549,549,NA,246,549,549,546,390,NA,444,246,387,159,234,390,546,NA,390,333,390,390,546,390,387,444,213,549,NA,390,282,426,549,444,387,387,390,375,357,549,501,243,357,315,348,450,234,390,390,390,390,549,390,174,303,549,549,510,390,549,387,390,549,549,390,390,390,447,390,549,303,546,246,357,468,390,390,417,306,NA,390,516,549,387,432,390,549,246,390,267,147,357,513,549,456,177,387,549,468,549,246,234,387,549,387,546,504,387,549,246,492,387,444,357,441,546,387,396,543,327,327,387,387,321,390,549,549,390,474,321,264,387,387,513,390,390,480,366,390,387,390,243,549,549,318,390,549,390,387,549,549,513,357,549,390,426,390,390,546,549,393,237,444,294,132,246,549,549,549,354,159,390,NA,390,441,549,204,405,366,549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7313",840,840,843,837,792,840,840,831,801,840,837,840,840,714,792,840,840,NA,846,840,840,840,504,840,408,843,843,843,207,NA,837,840,843,840,NA,843,822,546,840,789,837,540,840,NA,NA,840,NA,840,840,840,720,843,840,840,840,840,546,792,840,798,837,696,846,NA,840,381,843,348,840,840,840,684,840,717,831,783,840,840,840,723,792,735,840,846,837,840,840,843,843,486,NA,510,840,840,840,546,843,792,720,795,546,831,840,840,840,840,843,840,840,855,840,828,NA,540,720,840,762,840,840,840,843,840,843,699,846,840,720,846,840,834,840,840,843,840,840,777,843,834,840,NA,843,840,840,798,840,840,840,840,840,840,792,840,843,831,NA,840,840,543,792,840,840,840,NA,840,837,720,96,NA,792,NA,840,792,840,NA,840,714,843,840,540,381,840,840,840,840,840,792,501,840,534,837,840,837,840,792,537,840,840,792,705,840,843,840,828,840,840,840,840,840,840,540,840,846,843,843,840,792,840,246,792,843,840,768,NA,810,840,849,540,846,840,789,840,846,291,840,846,450,543,843,840,720,696,720,840,843,840,540,840,846,840,840,750,546,540,840,840,846,843,855,540,792,726,546,540,825,798,840,843,843,792,720,840,843,840,840,840,792,747,840,840,822,840,849,849,840,546,840,546,840,840,840,840,843,834,840,840,270,840,753,840,840,843,846,840,792,843,840,840,840,402,348,246,840,840,840,NA,360,807,615,846,294,855,246,822,720,864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5933",672,804,804,699,339,804,663,702,789,972,819,951,804,894,NA,780,684,NA,975,972,663,804,705,663,477,684,804,684,NA,NA,972,840,972,804,471,684,663,321,783,804,870,654,354,NA,NA,954,570,804,804,687,NA,684,795,663,864,804,246,504,804,969,NA,972,975,NA,975,177,729,804,663,804,804,432,804,657,972,804,972,672,804,645,825,795,804,663,972,852,804,684,972,NA,663,747,804,972,663,975,663,882,972,NA,NA,480,804,804,663,966,804,663,972,807,969,780,NA,723,963,672,804,972,804,960,684,663,969,552,663,972,579,972,972,972,804,804,816,804,972,804,972,663,804,NA,768,804,972,681,957,804,804,972,792,807,933,972,972,804,NA,972,753,414,681,111,663,972,279,972,NA,699,804,804,675,738,165,672,663,NA,972,663,663,972,165,525,1131,972,672,969,972,816,396,810,342,663,804,660,684,684,660,972,708,729,330,663,972,972,972,660,939,663,759,807,972,684,750,822,684,735,942,687,972,672,681,804,684,663,663,663,972,663,972,969,714,684,783,969,780,771,975,NA,144,972,975,804,312,744,804,972,804,NA,663,579,663,966,975,273,438,804,798,975,966,588,240,684,471,693,732,780,579,792,663,843,819,807,804,663,663,759,804,663,NA,663,972,804,735,972,972,972,816,810,228,804,804,663,972,804,804,672,804,804,804,438,804,663,579,684,663,684,801,957,627,804,771,438,441,804,972,NA,177,453,822,663,663,804,972,621,954,666,972,168,168,NA,NA,165,NA,NA,NA,NA,537,804,NA,NA,NA,NA,165,NA,168,192,168,NA,NA,NA,414,NA,NA,165,168,NA,165,NA,165,NA,NA
"6779",NA,699,699,696,699,699,597,693,699,699,699,699,696,525,432,531,699,NA,699,699,546,699,669,702,582,NA,699,699,NA,NA,699,699,699,699,684,699,699,699,699,699,699,348,699,NA,NA,699,603,699,699,699,699,699,699,699,699,699,522,699,699,699,699,699,699,NA,705,NA,675,699,699,699,699,651,699,423,699,699,699,699,699,699,699,600,699,648,699,603,699,699,699,NA,699,699,699,699,600,699,699,699,360,699,531,348,699,699,699,699,699,702,702,699,669,600,699,600,699,699,699,699,699,699,699,699,NA,699,699,699,603,699,699,699,699,699,699,699,600,699,699,699,699,258,699,699,699,489,699,699,699,699,699,699,699,699,696,699,NA,696,699,702,699,699,525,699,405,600,363,699,699,NA,699,699,699,447,699,NA,618,690,699,699,699,NA,684,699,618,432,699,600,699,375,696,513,699,171,699,699,432,699,699,699,456,171,699,699,699,432,699,684,531,696,699,648,699,699,600,699,699,699,699,666,NA,699,699,531,663,600,699,699,699,699,699,699,699,699,699,699,696,564,699,699,699,699,381,699,699,699,699,600,681,699,699,699,699,699,702,699,699,699,699,699,531,699,699,699,600,699,666,600,699,699,699,702,699,699,699,699,600,699,699,171,699,600,699,699,252,699,531,699,699,699,534,699,699,699,699,699,699,672,699,699,699,699,699,699,699,699,699,681,699,699,699,432,699,699,699,699,699,705,699,447,699,672,699,603,699,699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
